,week,home_guid,home_score,away_guid,away_score,winner_guid,loser_guid,playoff
0,1,NIHSTHKSFAGS6M5GEP36QG4T64,0.3333333333333333,VOKZZSOK4ZQXCRZS4X3C6A2UKM,0.6666666666666666,VOKZZSOK4ZQXCRZS4X3C6A2UKM,NIHSTHKSFAGS6M5GEP36QG4T64,False
1,1,QOSB6TNJH6AZSUXHZXGSCF6KGY,0.5,LNRT67BZLFW4H3EUP2TDHOG74M,0.5,tie,tie,False
2,1,K4ON2S6OGMFWP26Y7K54HITJDU,0.5555555555555556,SZTYHNWXEJSWLLFCUGMIRQJSJM,0.4444444444444444,K4ON2S6OGMFWP26Y7K54HITJDU,SZTYHNWXEJSWLLFCUGMIRQJSJM,False
3,1,VWB4LBHYWJRAQ2E66SHEWFTCRI,0.5555555555555556,YPMRGP6D6AZCDFMT7LTZQ5NKL4,0.4444444444444444,VWB4LBHYWJRAQ2E66SHEWFTCRI,YPMRGP6D6AZCDFMT7LTZQ5NKL4,False
4,1,DuckHead,0.3333333333333333,RVVFXOWC3I4X4EX5WSDEA4OQYI,0.6666666666666666,RVVFXOWC3I4X4EX5WSDEA4OQYI,DuckHead,False
5,2,NIHSTHKSFAGS6M5GEP36QG4T64,0.3333333333333333,LNRT67BZLFW4H3EUP2TDHOG74M,0.6666666666666666,LNRT67BZLFW4H3EUP2TDHOG74M,NIHSTHKSFAGS6M5GEP36QG4T64,False
6,2,QOSB6TNJH6AZSUXHZXGSCF6KGY,0.6666666666666666,K4ON2S6OGMFWP26Y7K54HITJDU,0.3333333333333333,QOSB6TNJH6AZSUXHZXGSCF6KGY,K4ON2S6OGMFWP26Y7K54HITJDU,False
7,2,VOKZZSOK4ZQXCRZS4X3C6A2UKM,0.4444444444444444,DuckHead,0.5555555555555556,DuckHead,VOKZZSOK4ZQXCRZS4X3C6A2UKM,False
8,2,VWB4LBHYWJRAQ2E66SHEWFTCRI,0.4444444444444444,SZTYHNWXEJSWLLFCUGMIRQJSJM,0.5555555555555556,SZTYHNWXEJSWLLFCUGMIRQJSJM,VWB4LBHYWJRAQ2E66SHEWFTCRI,False
9,2,YPMRGP6D6AZCDFMT7LTZQ5NKL4,0.3333333333333333,RVVFXOWC3I4X4EX5WSDEA4OQYI,0.6666666666666666,RVVFXOWC3I4X4EX5WSDEA4OQYI,YPMRGP6D6AZCDFMT7LTZQ5NKL4,False
10,3,NIHSTHKSFAGS6M5GEP36QG4T64,0.6111111111111112,DuckHead,0.3888888888888889,NIHSTHKSFAGS6M5GEP36QG4T64,DuckHead,False
11,3,QOSB6TNJH6AZSUXHZXGSCF6KGY,0.4444444444444444,VWB4LBHYWJRAQ2E66SHEWFTCRI,0.5555555555555556,VWB4LBHYWJRAQ2E66SHEWFTCRI,QOSB6TNJH6AZSUXHZXGSCF6KGY,False
12,3,LNRT67BZLFW4H3EUP2TDHOG74M,0.3333333333333333,K4ON2S6OGMFWP26Y7K54HITJDU,0.6666666666666666,K4ON2S6OGMFWP26Y7K54HITJDU,LNRT67BZLFW4H3EUP2TDHOG74M,False
13,3,VOKZZSOK4ZQXCRZS4X3C6A2UKM,0.6666666666666666,YPMRGP6D6AZCDFMT7LTZQ5NKL4,0.3333333333333333,VOKZZSOK4ZQXCRZS4X3C6A2UKM,YPMRGP6D6AZCDFMT7LTZQ5NKL4,False
14,3,SZTYHNWXEJSWLLFCUGMIRQJSJM,0.6666666666666666,RVVFXOWC3I4X4EX5WSDEA4OQYI,0.3333333333333333,SZTYHNWXEJSWLLFCUGMIRQJSJM,RVVFXOWC3I4X4EX5WSDEA4OQYI,False
15,4,NIHSTHKSFAGS6M5GEP36QG4T64,0.5555555555555556,K4ON2S6OGMFWP26Y7K54HITJDU,0.4444444444444444,NIHSTHKSFAGS6M5GEP36QG4T64,K4ON2S6OGMFWP26Y7K54HITJDU,False
